NAME	TITLE	SCORE	
TXLNB	taxilin beta [Source:HGNC Symbol;Acc:HGNC:21617]	0.0059541785	
WDR36	WD repeat domain 36 [Source:HGNC Symbol;Acc:HGNC:30696]	0.0059520355	
P4HA3-AS1	P4HA3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:53160]	0.0058907303	
FCGR3A	Fc fragment of IgG receptor IIIa [Source:HGNC Symbol;Acc:HGNC:3619]	0.0058848574	
DIDO1	death inducer-obliterator 1 [Source:HGNC Symbol;Acc:HGNC:2680]	0.0058610346	
RAMP2-AS1	RAMP2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44358]	0.0058578546	
WDR35	WD repeat domain 35 [Source:HGNC Symbol;Acc:HGNC:29250]	0.0058147307	
NUDT18	nudix hydrolase 18 [Source:HGNC Symbol;Acc:HGNC:26194]	0.0057767937	
RNF2	ring finger protein 2 [Source:HGNC Symbol;Acc:HGNC:10061]	0.005761993	
CYB561A3	cytochrome b561 family member A3 [Source:HGNC Symbol;Acc:HGNC:23014]	0.005678776	
OLFML3	olfactomedin like 3 [Source:HGNC Symbol;Acc:HGNC:24956]	0.0056455364	
MIAT	myocardial infarction associated transcript [Source:HGNC Symbol;Acc:HGNC:33425]	0.0056193904	
ZFP41	ZFP41 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:26786]	0.0055831233	
BMP1	bone morphogenetic protein 1 [Source:HGNC Symbol;Acc:HGNC:1067]	0.0055320556	
ZNF160	zinc finger protein 160 [Source:HGNC Symbol;Acc:HGNC:12948]	0.005446819	
COL9A2	collagen type IX alpha 2 chain [Source:HGNC Symbol;Acc:HGNC:2218]	0.005410346	
CS	citrate synthase [Source:HGNC Symbol;Acc:HGNC:2422]	0.00539583	
WIPI1	"WD repeat domain, phosphoinositide interacting 1 [Source:HGNC Symbol;Acc:HGNC:25471]"	0.005320913	
LTB4R2	leukotriene B4 receptor 2 [Source:HGNC Symbol;Acc:HGNC:19260]	0.0052441363	
MUS81	MUS81 structure-specific endonuclease subunit [Source:HGNC Symbol;Acc:HGNC:29814]	0.0052335868	
NEMF	nuclear export mediator factor [Source:HGNC Symbol;Acc:HGNC:10663]	0.005188762	
CMC1	C-X9-C motif containing 1 [Source:HGNC Symbol;Acc:HGNC:28783]	0.005173129	
ZNF706	zinc finger protein 706 [Source:HGNC Symbol;Acc:HGNC:24992]	0.005108316	
RNF181	ring finger protein 181 [Source:HGNC Symbol;Acc:HGNC:28037]	0.0050448095	
DERL1	derlin 1 [Source:HGNC Symbol;Acc:HGNC:28454]	0.0049499604	
ITPR3	"inositol 1,4,5-trisphosphate receptor type 3 [Source:HGNC Symbol;Acc:HGNC:6182]"	0.0049268557	
AGPAT1	1-acylglycerol-3-phosphate O-acyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:324]	0.004901607	
GPR107	G protein-coupled receptor 107 [Source:HGNC Symbol;Acc:HGNC:17830]	0.0048649693	
CLK2	CDC like kinase 2 [Source:HGNC Symbol;Acc:HGNC:2069]	0.0048513897	
DIPK1B	divergent protein kinase domain 1B [Source:HGNC Symbol;Acc:HGNC:28290]	0.0048246975	
SYT17	synaptotagmin 17 [Source:HGNC Symbol;Acc:HGNC:24119]	0.004806075	
UVRAG-DT	UVRAG divergent transcript [Source:HGNC Symbol;Acc:HGNC:53952]	0.0047691865	
CA14	carbonic anhydrase 14 [Source:HGNC Symbol;Acc:HGNC:1372]	0.004624412	
ABHD4	"abhydrolase domain containing 4, N-acyl phospholipase B [Source:HGNC Symbol;Acc:HGNC:20154]"	0.0045225867	
PECAM1	platelet and endothelial cell adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:8823]	0.004364716	
CCDC82	coiled-coil domain containing 82 [Source:HGNC Symbol;Acc:HGNC:26282]	0.0042951196	
THAP1	THAP domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20856]	0.004292422	
POLA2	"DNA polymerase alpha 2, accessory subunit [Source:HGNC Symbol;Acc:HGNC:30073]"	0.004281685	
MIOS-DT	MIOS divergent transcript [Source:HGNC Symbol;Acc:HGNC:55187]	0.0042147045	
MAP1LC3B	microtubule associated protein 1 light chain 3 beta [Source:HGNC Symbol;Acc:HGNC:13352]	0.004187407	
CLSTN1	calsyntenin 1 [Source:HGNC Symbol;Acc:HGNC:17447]	0.0041776774	
EDEM1	ER degradation enhancing alpha-mannosidase like protein 1 [Source:HGNC Symbol;Acc:HGNC:18967]	0.0041196146	
PPTC7	protein phosphatase targeting COQ7 [Source:HGNC Symbol;Acc:HGNC:30695]	0.0040700557	
TAF13	TATA-box binding protein associated factor 13 [Source:HGNC Symbol;Acc:HGNC:11546]	0.004055998	
ANP32E	acidic nuclear phosphoprotein 32 family member E [Source:HGNC Symbol;Acc:HGNC:16673]	0.004042681	
C1orf127	chromosome 1 open reading frame 127 [Source:HGNC Symbol;Acc:HGNC:26730]	0.0040416927	
PARVG	parvin gamma [Source:HGNC Symbol;Acc:HGNC:14654]	0.004041213	
DECR1	"2,4-dienoyl-CoA reductase 1 [Source:HGNC Symbol;Acc:HGNC:2753]"	0.0037486323	
CCDC77	coiled-coil domain containing 77 [Source:HGNC Symbol;Acc:HGNC:28203]	0.0036163584	
BTD	biotinidase [Source:HGNC Symbol;Acc:HGNC:1122]	0.0036051092	
TIRAP	TIR domain containing adaptor protein [Source:HGNC Symbol;Acc:HGNC:17192]	0.003583622	
ANAPC1	anaphase promoting complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:19988]	0.0035390444	
RFK	riboflavin kinase [Source:HGNC Symbol;Acc:HGNC:30324]	0.003519695	
GCLM	glutamate-cysteine ligase modifier subunit [Source:HGNC Symbol;Acc:HGNC:4312]	0.0034989535	
ACTN4	actinin alpha 4 [Source:HGNC Symbol;Acc:HGNC:166]	0.0034785462	
IST1	IST1 factor associated with ESCRT-III [Source:HGNC Symbol;Acc:HGNC:28977]	0.0034574668	
RIN1	Ras and Rab interactor 1 [Source:HGNC Symbol;Acc:HGNC:18749]	0.00340492	
TPD52L1	TPD52 like 1 [Source:HGNC Symbol;Acc:HGNC:12006]	0.0033896961	
SREK1	splicing regulatory glutamic acid and lysine rich protein 1 [Source:HGNC Symbol;Acc:HGNC:17882]	0.0033620426	
ARSD	arylsulfatase D [Source:HGNC Symbol;Acc:HGNC:717]	0.0032621787	
SLU7	"SLU7 homolog, splicing factor [Source:HGNC Symbol;Acc:HGNC:16939]"	0.0031896783	
TYK2	tyrosine kinase 2 [Source:HGNC Symbol;Acc:HGNC:12440]	0.0031880608	
RNASEH2A	ribonuclease H2 subunit A [Source:HGNC Symbol;Acc:HGNC:18518]	0.0030981933	
PKIG	cAMP-dependent protein kinase inhibitor gamma [Source:HGNC Symbol;Acc:HGNC:9019]	0.0030515322	
KCNK13	potassium two pore domain channel subfamily K member 13 [Source:HGNC Symbol;Acc:HGNC:6275]	0.0029700696	
OARD1	O-acyl-ADP-ribose deacylase 1 [Source:HGNC Symbol;Acc:HGNC:21257]	0.0029304926	
TMEM14B	transmembrane protein 14B [Source:HGNC Symbol;Acc:HGNC:21384]	0.002710454	
IL9R	interleukin 9 receptor [Source:HGNC Symbol;Acc:HGNC:6030]	0.0026903802	
LINC00968	long intergenic non-protein coding RNA 968 [Source:HGNC Symbol;Acc:HGNC:48727]	0.002377875	
MZT1	mitotic spindle organizing protein 1 [Source:HGNC Symbol;Acc:HGNC:33830]	0.0022950314	
HDGFL2	HDGF like 2 [Source:HGNC Symbol;Acc:HGNC:14680]	0.0022391288	
GLB1	galactosidase beta 1 [Source:HGNC Symbol;Acc:HGNC:4298]	0.0022145254	
YTHDC1	YTH domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30626]	0.002211729	
CAPN1	calpain 1 [Source:HGNC Symbol;Acc:HGNC:1476]	0.00210832	
PML	PML nuclear body scaffold [Source:HGNC Symbol;Acc:HGNC:9113]	0.0020719036	
BCAS3	BCAS3 microtubule associated cell migration factor [Source:HGNC Symbol;Acc:HGNC:14347]	0.0020629524	
VPS35L	VPS35 endosomal protein sorting factor like [Source:HGNC Symbol;Acc:HGNC:24641]	0.002048917	
SPAG1	sperm associated antigen 1 [Source:HGNC Symbol;Acc:HGNC:11212]	0.0020032465	
CLEC19A	C-type lectin domain containing 19A [Source:HGNC Symbol;Acc:HGNC:34522]	0.0019734353	
ZNF267	zinc finger protein 267 [Source:HGNC Symbol;Acc:HGNC:13060]	0.0018246446	
ZNF436	zinc finger protein 436 [Source:HGNC Symbol;Acc:HGNC:20814]	0.0017587551	
SLC31A1	solute carrier family 31 member 1 [Source:HGNC Symbol;Acc:HGNC:11016]	0.0014690168	
ATMIN	ATM interactor [Source:HGNC Symbol;Acc:HGNC:29034]	0.0013541472	
PWAR5	Prader Willi/Angelman region RNA 5 [Source:HGNC Symbol;Acc:HGNC:30090]	0.0011716825	
CENPS	centromere protein S [Source:HGNC Symbol;Acc:HGNC:23163]	0.0011171005	
ARL5A	ADP ribosylation factor like GTPase 5A [Source:HGNC Symbol;Acc:HGNC:696]	0.0010879053	
SKA2	spindle and kinetochore associated complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:28006]	0.001065919	
SUCLA2	succinate-CoA ligase ADP-forming subunit beta [Source:HGNC Symbol;Acc:HGNC:11448]	0.0010557906	
HNRNPU	heterogeneous nuclear ribonucleoprotein U [Source:HGNC Symbol;Acc:HGNC:5048]	0.001050688	
ANP32B	acidic nuclear phosphoprotein 32 family member B [Source:HGNC Symbol;Acc:HGNC:16677]	8.448199E-4	
ASH1L-AS1	ASH1L antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44146]	8.413373E-4	
GGCT	gamma-glutamylcyclotransferase [Source:HGNC Symbol;Acc:HGNC:21705]	7.956321E-4	
KLHL8	kelch like family member 8 [Source:HGNC Symbol;Acc:HGNC:18644]	7.8981236E-4	
VDAC3	voltage dependent anion channel 3 [Source:HGNC Symbol;Acc:HGNC:12674]	7.054354E-4	
TMEM192	transmembrane protein 192 [Source:HGNC Symbol;Acc:HGNC:26775]	6.730556E-4	
ZNF154	zinc finger protein 154 [Source:HGNC Symbol;Acc:HGNC:12939]	6.377049E-4	
PALD1	phosphatase domain containing paladin 1 [Source:HGNC Symbol;Acc:HGNC:23530]	6.05916E-4	
FHIP2B	FHF complex subunit HOOK interacting protein 2B [Source:HGNC Symbol;Acc:HGNC:16492]	5.953545E-4	
PRXL2B	peroxiredoxin like 2B [Source:HGNC Symbol;Acc:HGNC:28390]	5.810926E-4	
PLAA	phospholipase A2 activating protein [Source:HGNC Symbol;Acc:HGNC:9043]	5.486441E-4	
SLC25A27	solute carrier family 25 member 27 [Source:HGNC Symbol;Acc:HGNC:21065]	4.826627E-4	
MCOLN1	mucolipin TRP cation channel 1 [Source:HGNC Symbol;Acc:HGNC:13356]	3.897499E-4	
MXI1	"MAX interactor 1, dimerization protein [Source:HGNC Symbol;Acc:HGNC:7534]"	3.413445E-4	
ERICH1	glutamate rich 1 [Source:HGNC Symbol;Acc:HGNC:27234]	2.5597028E-4	
FRMD6-AS1	FRMD6 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:20129]	2.2748791E-4	
AMZ2	archaelysin family metallopeptidase 2 [Source:HGNC Symbol;Acc:HGNC:28041]	1.4949679E-4	
EXO1	exonuclease 1 [Source:HGNC Symbol;Acc:HGNC:3511]	7.211693E-5	
SPDYE2B	speedy/RINGO cell cycle regulator family member E2B [Source:HGNC Symbol;Acc:HGNC:48334]	-2.4306577E-5	
DBR1	debranching RNA lariats 1 [Source:HGNC Symbol;Acc:HGNC:15594]	-2.0384855E-4	
PROSER3	proline and serine rich 3 [Source:HGNC Symbol;Acc:HGNC:25204]	-2.0985196E-4	
FBXO9	F-box protein 9 [Source:HGNC Symbol;Acc:HGNC:13588]	-2.3208036E-4	
ZSWIM6	zinc finger SWIM-type containing 6 [Source:HGNC Symbol;Acc:HGNC:29316]	-2.4702615E-4	
UMAD1	UBAP1-MVB12-associated (UMA) domain containing 1 [Source:HGNC Symbol;Acc:HGNC:48955]	-2.6900746E-4	
UBQLN1	ubiquilin 1 [Source:HGNC Symbol;Acc:HGNC:12508]	-3.4630843E-4	
ELOVL1	ELOVL fatty acid elongase 1 [Source:HGNC Symbol;Acc:HGNC:14418]	-5.405578E-4	
SPIDR	scaffold protein involved in DNA repair [Source:HGNC Symbol;Acc:HGNC:28971]	-6.4410747E-4	
SEC16A	"SEC16 homolog A, endoplasmic reticulum export factor [Source:HGNC Symbol;Acc:HGNC:29006]"	-6.9017377E-4	
SRRM2	serine/arginine repetitive matrix 2 [Source:HGNC Symbol;Acc:HGNC:16639]	-7.986998E-4	
LCLAT1	lysocardiolipin acyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:26756]	-8.719189E-4	
TTC28-AS1	TTC28 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:29336]	-0.0010124121	
KCTD18	potassium channel tetramerization domain containing 18 [Source:HGNC Symbol;Acc:HGNC:26446]	-0.0010206166	
UBR7	ubiquitin protein ligase E3 component n-recognin 7 [Source:HGNC Symbol;Acc:HGNC:20344]	-0.0010938403	
PIK3R2	phosphoinositide-3-kinase regulatory subunit 2 [Source:HGNC Symbol;Acc:HGNC:8980]	-0.0011064158	
LRRC8D	leucine rich repeat containing 8 VRAC subunit D [Source:HGNC Symbol;Acc:HGNC:16992]	-0.0011369394	
NUDT22	nudix hydrolase 22 [Source:HGNC Symbol;Acc:HGNC:28189]	-0.0011419802	
RHOC	ras homolog family member C [Source:HGNC Symbol;Acc:HGNC:669]	-0.0011427198	
IQCG	IQ motif containing G [Source:HGNC Symbol;Acc:HGNC:25251]	-0.0011644628	
MKRN1	makorin ring finger protein 1 [Source:HGNC Symbol;Acc:HGNC:7112]	-0.001172641	
FAM104A	family with sequence similarity 104 member A [Source:HGNC Symbol;Acc:HGNC:25918]	-0.0013125258	
TMEM59	transmembrane protein 59 [Source:HGNC Symbol;Acc:HGNC:1239]	-0.0013129032	
NEIL2	nei like DNA glycosylase 2 [Source:HGNC Symbol;Acc:HGNC:18956]	-0.0014069718	
ACSM3	acyl-CoA synthetase medium chain family member 3 [Source:HGNC Symbol;Acc:HGNC:10522]	-0.0014213879	
SNX32	sorting nexin 32 [Source:HGNC Symbol;Acc:HGNC:26423]	-0.001432514	
TLE6	"TLE family member 6, subcortical maternal complex member [Source:HGNC Symbol;Acc:HGNC:30788]"	-0.0014802058	
MLF1	myeloid leukemia factor 1 [Source:HGNC Symbol;Acc:HGNC:7125]	-0.001482232	
FBXO15	F-box protein 15 [Source:HGNC Symbol;Acc:HGNC:13617]	-0.0016355767	
PDCD2	programmed cell death 2 [Source:HGNC Symbol;Acc:HGNC:8762]	-0.0016804072	
TOGARAM1	TOG array regulator of axonemal microtubules 1 [Source:HGNC Symbol;Acc:HGNC:19959]	-0.0016897523	
OGFOD2	2-oxoglutarate and iron dependent oxygenase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25823]	-0.0017691765	
C5orf22	chromosome 5 open reading frame 22 [Source:HGNC Symbol;Acc:HGNC:25639]	-0.0018715035	
ZNF624	zinc finger protein 624 [Source:HGNC Symbol;Acc:HGNC:29254]	-0.0018785083	
SNX15	sorting nexin 15 [Source:HGNC Symbol;Acc:HGNC:14978]	-0.0018825724	
KLHL3	kelch like family member 3 [Source:HGNC Symbol;Acc:HGNC:6354]	-0.0019634152	
EYS	eyes shut homolog [Source:HGNC Symbol;Acc:HGNC:21555]	-0.002010337	
CMTM7	CKLF like MARVEL transmembrane domain containing 7 [Source:HGNC Symbol;Acc:HGNC:19178]	-0.0020685697	
VPS37A	VPS37A subunit of ESCRT-I [Source:HGNC Symbol;Acc:HGNC:24928]	-0.002180029	
WDR59	WD repeat domain 59 [Source:HGNC Symbol;Acc:HGNC:25706]	-0.002184749	
RNF123	ring finger protein 123 [Source:HGNC Symbol;Acc:HGNC:21148]	-0.0023560852	
XPC	"XPC complex subunit, DNA damage recognition and repair factor [Source:HGNC Symbol;Acc:HGNC:12816]"	-0.002376361	
SRP9	signal recognition particle 9 [Source:HGNC Symbol;Acc:HGNC:11304]	-0.002381232	
PAXBP1-AS1	PAXBP1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:39603]	-0.002513986	
PLA2G4C	phospholipase A2 group IVC [Source:HGNC Symbol;Acc:HGNC:9037]	-0.0025586023	
PPP2R3C	protein phosphatase 2 regulatory subunit B''gamma [Source:HGNC Symbol;Acc:HGNC:17485]	-0.002777031	
NAPA-AS1	NAPA antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44118]	-0.0028829733	
RIOK3	RIO kinase 3 [Source:HGNC Symbol;Acc:HGNC:11451]	-0.0029749612	
ACD	ACD shelterin complex subunit and telomerase recruitment factor [Source:HGNC Symbol;Acc:HGNC:25070]	-0.0030107584	
GNGT2	G protein subunit gamma transducin 2 [Source:HGNC Symbol;Acc:HGNC:4412]	-0.0030831762	
B3GNTL1	"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase like 1 [Source:HGNC Symbol;Acc:HGNC:21727]"	-0.0032657096	
TBC1D10B	TBC1 domain family member 10B [Source:HGNC Symbol;Acc:HGNC:24510]	-0.0033849154	
USP19	ubiquitin specific peptidase 19 [Source:HGNC Symbol;Acc:HGNC:12617]	-0.003385013	
EML6	EMAP like 6 [Source:HGNC Symbol;Acc:HGNC:35412]	-0.0034547595	
RNF24	ring finger protein 24 [Source:HGNC Symbol;Acc:HGNC:13779]	-0.0034634997	
ZSCAN26	zinc finger and SCAN domain containing 26 [Source:HGNC Symbol;Acc:HGNC:12978]	-0.0036651043	
HDLBP	high density lipoprotein binding protein [Source:HGNC Symbol;Acc:HGNC:4857]	-0.0036678487	
MGAT1	"alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase [Source:HGNC Symbol;Acc:HGNC:7044]"	-0.0038082786	
RAB19	"RAB19, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:19982]"	-0.0038198528	
LCMT1-AS1	LCMT1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:51177]	-0.0038435836	
PDXK	pyridoxal kinase [Source:HGNC Symbol;Acc:HGNC:8819]	-0.0038753692	
KCNQ3	potassium voltage-gated channel subfamily Q member 3 [Source:HGNC Symbol;Acc:HGNC:6297]	-0.00390462	
ZRANB1	zinc finger RANBP2-type containing 1 [Source:HGNC Symbol;Acc:HGNC:18224]	-0.0040170806	
TASOR2	transcription activation suppressor family member 2 [Source:HGNC Symbol;Acc:HGNC:23484]	-0.0040172054	
RAPGEF2	Rap guanine nucleotide exchange factor 2 [Source:HGNC Symbol;Acc:HGNC:16854]	-0.004040489	
ACTR3	actin related protein 3 [Source:HGNC Symbol;Acc:HGNC:170]	-0.004055503	
MYSM1	"Myb like, SWIRM and MPN domains 1 [Source:HGNC Symbol;Acc:HGNC:29401]"	-0.004094915	
RPP30	ribonuclease P/MRP subunit p30 [Source:HGNC Symbol;Acc:HGNC:17688]	-0.0041160923	
EIF4G2	eukaryotic translation initiation factor 4 gamma 2 [Source:HGNC Symbol;Acc:HGNC:3297]	-0.0042114793	
REEP6	receptor accessory protein 6 [Source:HGNC Symbol;Acc:HGNC:30078]	-0.004248368	
RPRD2	regulation of nuclear pre-mRNA domain containing 2 [Source:HGNC Symbol;Acc:HGNC:29039]	-0.0042494116	
DTD2	D-aminoacyl-tRNA deacylase 2 [Source:HGNC Symbol;Acc:HGNC:20277]	-0.0044312202	
PGD	phosphogluconate dehydrogenase [Source:HGNC Symbol;Acc:HGNC:8891]	-0.0044844206	
PTGES3L-AARSD1	PTGES3L-AARSD1 readthrough [Source:HGNC Symbol;Acc:HGNC:43946]	-0.004499411	
RAB13	"RAB13, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9762]"	-0.0045297532	
CNPPD1	cyclin Pas1/PHO80 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25220]	-0.0045834742	
GRK2	G protein-coupled receptor kinase 2 [Source:HGNC Symbol;Acc:HGNC:289]	-0.004592093	
TTC30B	tetratricopeptide repeat domain 30B [Source:HGNC Symbol;Acc:HGNC:26425]	-0.0047248052	
PLXNB2	plexin B2 [Source:HGNC Symbol;Acc:HGNC:9104]	-0.004725913	
ADCY4	adenylate cyclase 4 [Source:HGNC Symbol;Acc:HGNC:235]	-0.004947913	
SCRIB	scribble planar cell polarity protein [Source:HGNC Symbol;Acc:HGNC:30377]	-0.0049514533	
MOCS3	molybdenum cofactor synthesis 3 [Source:HGNC Symbol;Acc:HGNC:15765]	-0.004974048	
DENND2A	DENN domain containing 2A [Source:HGNC Symbol;Acc:HGNC:22212]	-0.0049924054	
NUCKS1	nuclear casein kinase and cyclin dependent kinase substrate 1 [Source:HGNC Symbol;Acc:HGNC:29923]	-0.0050114766	
CHTF8	chromosome transmission fidelity factor 8 [Source:HGNC Symbol;Acc:HGNC:24353]	-0.0050127804	
CAMSAP1	calmodulin regulated spectrin associated protein 1 [Source:HGNC Symbol;Acc:HGNC:19946]	-0.005086933	
MT-CO1	mitochondrially encoded cytochrome c oxidase I [Source:HGNC Symbol;Acc:HGNC:7419]	-0.005203661	
RNF216	ring finger protein 216 [Source:HGNC Symbol;Acc:HGNC:21698]	-0.0053009726	
COMMD3-BMI1	COMMD3-BMI1 readthrough [Source:HGNC Symbol;Acc:HGNC:48326]	-0.005332287	
ANXA9	annexin A9 [Source:HGNC Symbol;Acc:HGNC:547]	-0.0054574185	
COX20	cytochrome c oxidase assembly factor COX20 [Source:HGNC Symbol;Acc:HGNC:26970]	-0.0054938784	
STRADA	STE20 related adaptor alpha [Source:HGNC Symbol;Acc:HGNC:30172]	-0.0055384804	
GPR176	G protein-coupled receptor 176 [Source:HGNC Symbol;Acc:HGNC:32370]	-0.005634926	
WDR54	WD repeat domain 54 [Source:HGNC Symbol;Acc:HGNC:25770]	-0.0056795096	
GDE1	glycerophosphodiester phosphodiesterase 1 [Source:HGNC Symbol;Acc:HGNC:29644]	-0.00569283	
GNPDA2	glucosamine-6-phosphate deaminase 2 [Source:HGNC Symbol;Acc:HGNC:21526]	-0.0057778955	
ACCS	1-aminocyclopropane-1-carboxylate synthase homolog (inactive) [Source:HGNC Symbol;Acc:HGNC:23989]	-0.005789915	
TMEM92	transmembrane protein 92 [Source:HGNC Symbol;Acc:HGNC:26579]	-0.00584892	
ABALON	apoptotic BCL2L1-antisense long non-coding RNA [Source:HGNC Symbol;Acc:HGNC:49667]	-0.005875336	
SPATA20	spermatogenesis associated 20 [Source:HGNC Symbol;Acc:HGNC:26125]	-0.0058880798	
MEF2C-AS2	MEF2C antisense RNA 2 [Source:HGNC Symbol;Acc:HGNC:53115]	-0.005956251	
KLF9	Kruppel like factor 9 [Source:HGNC Symbol;Acc:HGNC:1123]	-0.006100397	
CTSC	cathepsin C [Source:HGNC Symbol;Acc:HGNC:2528]	-0.006270442	
NCKAP5-AS2	NCKAP5 antisense RNA 2 [Source:HGNC Symbol;Acc:HGNC:54065]	-0.0063766306	
SH3GLB2	"SH3 domain containing GRB2 like, endophilin B2 [Source:HGNC Symbol;Acc:HGNC:10834]"	-0.0065758075	
SAMD1	sterile alpha motif domain containing 1 [Source:HGNC Symbol;Acc:HGNC:17958]	-0.0065796305	
CIAO3	cytosolic iron-sulfur assembly component 3 [Source:HGNC Symbol;Acc:HGNC:14179]	-0.0065939967	
FKBP9	FKBP prolyl isomerase 9 [Source:HGNC Symbol;Acc:HGNC:3725]	-0.0065943073	
FCHSD2	FCH and double SH3 domains 2 [Source:HGNC Symbol;Acc:HGNC:29114]	-0.006667616	
BCDIN3D	BCDIN3 domain containing RNA methyltransferase [Source:HGNC Symbol;Acc:HGNC:27050]	-0.0067033675	
CCDC191	coiled-coil domain containing 191 [Source:HGNC Symbol;Acc:HGNC:29272]	-0.006718803	
MAPK8	mitogen-activated protein kinase 8 [Source:HGNC Symbol;Acc:HGNC:6881]	-0.006943795	
THOC5	THO complex 5 [Source:HGNC Symbol;Acc:HGNC:19074]	-0.006989587	
GCC1	GRIP and coiled-coil domain containing 1 [Source:HGNC Symbol;Acc:HGNC:19095]	-0.0070570237	
ABCG1	ATP binding cassette subfamily G member 1 [Source:HGNC Symbol;Acc:HGNC:73]	-0.0070824055	
SUPT7L	"SPT7 like, STAGA complex subunit gamma [Source:HGNC Symbol;Acc:HGNC:30632]"	-0.007132404	
ATG14	autophagy related 14 [Source:HGNC Symbol;Acc:HGNC:19962]	-0.007216875	
CDC23	cell division cycle 23 [Source:HGNC Symbol;Acc:HGNC:1724]	-0.007289608	
TRIM33	tripartite motif containing 33 [Source:HGNC Symbol;Acc:HGNC:16290]	-0.0073072575	
AMBRA1	autophagy and beclin 1 regulator 1 [Source:HGNC Symbol;Acc:HGNC:25990]	-0.0073525566	
PDRG1	p53 and DNA damage regulated 1 [Source:HGNC Symbol;Acc:HGNC:16119]	-0.007353252	
CREG1	cellular repressor of E1A stimulated genes 1 [Source:HGNC Symbol;Acc:HGNC:2351]	-0.007527668	
TBC1D25	TBC1 domain family member 25 [Source:HGNC Symbol;Acc:HGNC:8092]	-0.0075383103	
BATF	basic leucine zipper ATF-like transcription factor [Source:HGNC Symbol;Acc:HGNC:958]	-0.0077522425	
FAM172A	family with sequence similarity 172 member A [Source:HGNC Symbol;Acc:HGNC:25365]	-0.007757204	
GADL1	glutamate decarboxylase like 1 [Source:HGNC Symbol;Acc:HGNC:27949]	-0.0077668284	
NFYA	nuclear transcription factor Y subunit alpha [Source:HGNC Symbol;Acc:HGNC:7804]	-0.007849473	
PDE8B	phosphodiesterase 8B [Source:HGNC Symbol;Acc:HGNC:8794]	-0.007890867	
ANKMY2	ankyrin repeat and MYND domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25370]	-0.007953429	
CCDC61	coiled-coil domain containing 61 [Source:HGNC Symbol;Acc:HGNC:33629]	-0.008022767	
GUSBP11	GUSB pseudogene 11 [Source:HGNC Symbol;Acc:HGNC:42325]	-0.008115029	
SCN2A	sodium voltage-gated channel alpha subunit 2 [Source:HGNC Symbol;Acc:HGNC:10588]	-0.008144638	
LINC01664	long intergenic non-protein coding RNA 1664 [Source:HGNC Symbol;Acc:HGNC:52452]	-0.008205641	
ENOSF1	enolase superfamily member 1 [Source:HGNC Symbol;Acc:HGNC:30365]	-0.008244967	
VTI1A	vesicle transport through interaction with t-SNAREs 1A [Source:HGNC Symbol;Acc:HGNC:17792]	-0.008248205	
SEPTIN8	septin 8 [Source:HGNC Symbol;Acc:HGNC:16511]	-0.008369867	
CAPN7	calpain 7 [Source:HGNC Symbol;Acc:HGNC:1484]	-0.008421152	
KDM1A	lysine demethylase 1A [Source:HGNC Symbol;Acc:HGNC:29079]	-0.008438073	
GAS6-AS1	GAS6 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:39826]	-0.008489277	
TMED10	transmembrane p24 trafficking protein 10 [Source:HGNC Symbol;Acc:HGNC:16998]	-0.008516272	
PPOX	protoporphyrinogen oxidase [Source:HGNC Symbol;Acc:HGNC:9280]	-0.0085167885	
HLA-C	"major histocompatibility complex, class I, C [Source:HGNC Symbol;Acc:HGNC:4933]"	-0.008562461	
BTN2A1	butyrophilin subfamily 2 member A1 [Source:HGNC Symbol;Acc:HGNC:1136]	-0.008641945	
MIS12	MIS12 kinetochore complex component [Source:HGNC Symbol;Acc:HGNC:24967]	-0.008709731	
TBC1D8	TBC1 domain family member 8 [Source:HGNC Symbol;Acc:HGNC:17791]	-0.008739304	
DNMT3A	DNA methyltransferase 3 alpha [Source:HGNC Symbol;Acc:HGNC:2978]	-0.008812788	
TMED7-TICAM2	TMED7-TICAM2 readthrough [Source:HGNC Symbol;Acc:HGNC:33945]	-0.008906751	
